id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion,conteo,grupo
53778621,Antonio Ledezma,OIZuluaga,"Reelecto Alcalde Metropolitano de Caracas. Nací 1/5/55 San Juan d Los Morros. Abogado, Postgrado Gerencia Pública. Más de mil días preso.  Hoy exiliado Político",2464946,87017,Sat Jul 04 22:39:10 +0000 2009,2,Politico
193565440,GISELA MATAMOROS,OIZuluaga,"Coordinadora de @VenteVenezuela en #Colombia. @MariaCorinaYA #CiudadanosLibres #Columna en @ElTiempo, @ElBogotano y @LaPrensaLiberal",14732,342,Wed Sep 22 03:50:14 +0000 2010,2,otros
755905675,Antonieta M. López,OIZuluaga,Madre del líder político venezolano @leopoldolopez @dianacultura y @cocoadri | #ONULibertadPresosPoliticos | Vicepresidenta Advocacy LatAm @llorenteycuenca,62862,692,Mon Aug 13 21:54:21 +0000 2012,1,Politico
105155628,HUMBERTO SANCHEZ C.,OIZuluaga,Representante Legal Hotel Caqueta Real SAS Ex- Alcalde de San Vicente del Caguan.,1051,891,Fri Jan 15 14:33:22 +0000 2010,1,Politico
514524361,Iván Cancino,OIZuluaga,"Papá, esposo de la más hermosa mujer, columnista y abogado.",115002,2307,Sun Mar 04 16:45:45 +0000 2012,2,Periodista
20456814,Germán Vargas Lleras,OIZuluaga,"Cuenta Oficial de Germán Vargas Lleras, ExVicepresidente de la República de Colombia",866677,17,Mon Feb 09 18:58:56 +0000 2009,3,Politico
108717093,Enrique Peñalosa,OIZuluaga,"Me apasionan el ciclismo, la naturaleza y el progreso de Colombia. Necesito firmas:https://t.co/Ufiws8ICic, para ser candidato a la Presidencia. #ColombiaPosible",1950045,942,Tue Jan 26 21:05:42 +0000 2010,4,Politico
114469124,Alberto Linero,OIZuluaga,Caribe Universal 🏝 Conferencista 🎙Escritor 📝 Periodista 🗞 PhD en Educacion. #AmarEsGanarloTodo 📖 YA DISPONIBLE EN: https://t.co/Mvi5pKys0o,3284683,104,Mon Feb 15 14:31:43 +0000 2010,2,Periodista
805781730452000768,Marc D Gonsalves,OIZuluaga,"Co-author of New York Times bestseller Out of Captivity, survivor of FARC terrorism seeking justice, living free loving life.",5125,37,Mon Dec 05 14:31:50 +0000 2016,2,
32767938,Sebastian Jimenez,OIZuluaga,,381,37,Sat Apr 18 03:44:07 +0000 2009,1,otros
145025295,William Mantilla Rueda,OIZuluaga,Abogado UPB Especialista en Gestion Publica - Uniandes - Magíster en Derecho Público - Uniandes,10462,9749,Mon May 17 23:23:14 +0000 2010,1,otros
146961939,DIEGO HERNANDEZ L,OIZuluaga,"Profesor Titular, ExDecano Facultad de Ingeniería y Ex-Vicerrector @un_bogota Ex-Viceministro de @MincienciasCo y ExDirector de Colciencias. MSc @illinois_Alma",17533,225,Sat May 22 20:43:14 +0000 2010,1,Politico
1892186648,Nicolás Ocampo,OIZuluaga,Administrador de Empresas - Especialista en Mercadeo - 100% Uribista,21105,8106,Sun Sep 22 02:22:57 +0000 2013,1,otros
135885534,Andrés Fernando Portillo,OIZuluaga,Ciudadano. 🇨🇴 https://t.co/AXtpk8EEnn,26347,810,Thu Apr 22 13:32:56 +0000 2010,2,otros
2186303620,Lina Cardona 🇨🇴,OIZuluaga,"‏‏‏‏‏‏‏‏‏‏‏مجلس كولومبيا من الإمارات العربية المتحدة.    سياسي ودبلوماسي🇨🇴🇦🇪 
Political Scientist, Diplomatic.",2278,4996,Mon Nov 18 18:20:16 +0000 2013,1,otros
251324508,Manuel Mateus,OIZuluaga,"Especialista Alta Gerencia U Militar .Politólogo U Rosario. Victory Awards - Washington, 2015. Premio All Star. Canadá.  2017 Mejor Delegado MUNLEAI 2012,Quito",1510,30,Sat Feb 12 22:28:54 +0000 2011,1,otros
3213438172,Jorge Enrique Olano,OIZuluaga,Que vergüenza con ustedes,82,368,Mon Apr 27 14:20:40 +0000 2015,1,otros
3025529074,Zuly Fajardo,OIZuluaga,Quiero a Colombia en Paz pero sobre la base de la justicia! 🇨🇴,1794,1663,Sun Feb 08 20:12:04 +0000 2015,1,otros
367556006,daniel david duque,OIZuluaga,"Excoordinador de juventudes del centro democratico - atlantico , abogado en formacion . Uribista al 100% .",598,597,Sun Sep 04 04:50:37 +0000 2011,1,otros
298819872,Eduardo Arenas,OIZuluaga,Future urban planner 🇨🇴🇮🇹 Cofundador @unicdregiones,1463,361,Sun May 15 00:39:27 +0000 2011,1,otros
783697643860008978,Martín Alonso Galvis,OIZuluaga,"Excandidato a edil de Suba por el @CeDemocratico y estudiante de Jurisprudencia, Universidad del Rosario.",699,105,Wed Oct 05 15:57:33 +0000 2016,1,
538655112,Maria Paula Delgado,OIZuluaga,"Internacionalista, énfasis en Seguridad Urosario Especialista en políticas públicas Uniandes. Of. Relaciones Exteriores Presidencia Cámara de Representantes.",1492,1031,Tue Mar 27 23:45:25 +0000 2012,1,otros
348189687,Andres Moreno G,OIZuluaga,"Bogotano. Comunicador Social, Magíster en Marketing Digital y Comercio Electrónico. Emprendedor. Opiniones personales e intransferibles",1804,1171,Thu Aug 04 01:06:38 +0000 2011,1,otros
563916309,Anderson Buriticá,OIZuluaga,"Concejal de El Peñol Antioquia 2020-2023

Consejero Municipal de Juventud 2011-2014 (Presidente 2011-2013)

Ex-Coordinador de Juventud 2016-2018

Líder Regional",573,389,Thu Apr 26 16:01:27 +0000 2012,1,otros
797190291296022528,Centro Democrático Col,OIZuluaga,Cuenta de apoyo ciudadano al Centro Democrático,2619,4196,Fri Nov 11 21:32:31 +0000 2016,1,
800889069769261056,Andrés Felipe Arias,OIZuluaga,"Andrés Felipe Arias, perseguido político I Cuenta administrada, temporalmente, por amigos de la causa.",30206,1014,Tue Nov 22 02:30:08 +0000 2016,2,
805128706566057984,Colombia Distinta,OIZuluaga,Jovenes que apoyamos la precandidatura de @OIZuluaga para las elecciones de 2018. Vamos a retomar el rumbo por una Colombia Distinta.,267,318,Sat Dec 03 19:16:57 +0000 2016,1,
185748219,Manuel José Ossandón,OIZuluaga,Senador de #Chile. Esposo de Paula y orgulloso papá de 8. Ex alcalde de #Pirque y #PuenteAlto. Ex candidato presidencial. Construyamos un #ChileDiferente 🇨🇱,371814,5790,Wed Sep 01 19:01:02 +0000 2010,1,Politico
14275291,Ileana Ros-Lehtinen,OIZuluaga,"Senior Advisor @Akin_Gump, @UnivMiami Fellow, Congresswoman (1989-2019). All views = my own; retweets ≠ endorsement.",134436,3911,Tue Apr 01 14:59:30 +0000 2008,1,otros
2874285407,Alejandro Ordóñez,OIZuluaga,"Hijo, esposo, orgulloso padre, feliz abuelo y abogado. Creo en Dios, en mi Patria, la familia, la justicia y en un país mejor. Embajador de Colombia ante la OEA",217177,545,Wed Nov 12 21:22:09 +0000 2014,3,Politico
131985157,PULE,OIZuluaga,CM de cabecera. Macanudo. Soldado del sambayón. Hecho en Los Toldos.,1155,1337,Sun Apr 11 23:42:05 +0000 2010,1,otros
175609100,MARBELLE,OIZuluaga,Cantante! Punto!,388783,244,Sat Aug 07 02:38:22 +0000 2010,2,otros
65558942,Luis Navas Casas,OIZuluaga,,2373,15,Fri Aug 14 04:14:41 +0000 2009,1,otros
92204416,Julio César García,OIZuluaga,Psicólogo | Lic. en F/fía y Ed. Religiosa | Comunicador Social | Esp. en Gerencia Pública y Ger. Educativa | MBA | Estudiante Phd en Educación | Diputado CD,5469,4488,Tue Nov 24 05:06:33 +0000 2009,1,otros
146472401,Sthephanie Grimaldo.,OIZuluaga,"Sthephanie Grimaldo mujer sincera, franca, humilde, sencilla, firme y leal. 
Amo la música y vivir como debe ser. 
Uribista100% de corazón.",5813,302,Fri May 21 14:30:24 +0000 2010,1,otros
377553700,Ana Cristina Moreno,OIZuluaga,Presidente de la Agencia de Desarrollo Rural 👩🏽‍🌾 🇨🇴,11958,794,Wed Sep 21 19:17:28 +0000 2011,2,otros
767427552445100032,CentroDemocráticoATL,OIZuluaga,"Centro Democrático. Mano Firme, Corazón Grande.
Cuenta oficial del Centro Democrático Atlántico.",584,19,Sun Aug 21 18:26:01 +0000 2016,1,
248981322,Nelson Polania,OIZuluaga,Comediante de Sábados Felices.Imitador de voces de La luciernaga CaracolTV y Radio Colombia. Cine Take One Productions y POLIGONO COMEDIA SHOW,826036,297,Tue Feb 08 03:20:42 +0000 2011,1,otros
174361486,Banco Mundial | América Latina y el Caribe,OIZuluaga,"Banco Mundial para #AméricaLatina y el #Caribe. Conversemos sobre temas claves para el desarrollo de la región.
VP 👉 @CF_Jaramillo",810001,3642,Tue Aug 03 19:04:09 +0000 2010,2,otros
89485410,DATAiFX,OIZuluaga,"Canal de televisión financiero en Colombia, con análisis e información de los mercados bursátiles del mundo, economía y 100% Bolsa.",104062,1000,Thu Nov 12 16:46:43 +0000 2009,1,Mediocomunicacion
3033369418,Oiga Noticias,OIZuluaga,Noticias - hechos - realidad - verdad.         Correo: oiganoticias@gmail.com,6447,4187,Thu Feb 12 20:10:59 +0000 2015,1,Mediocomunicacion
61731614,Int'l Criminal Court,OIZuluaga,"International Criminal Court (ICC): fighting impunity for war crimes, crimes against humanity, genocide and aggression Follow/RT≠Endorsement FR: @CourPenaleInt",558591,1382,Fri Jul 31 09:09:09 +0000 2009,2,otros
324065671,Nataly Vélez,OIZuluaga,"#PorLaNiñezTODO
Concejal de los niños
Ingeniera Administradora.
Especialista en Gerencia Financiera.
Magíster en Gobierno y Políticas Públicas",10618,1865,Sat Jun 25 23:08:57 +0000 2011,1,otros
79868273,Simón Molina ♻️,OIZuluaga,🗳| Concejal de Medellín por el @cedemocratico #MedellinSí | 🚓Segura | ♻️Sostenible |🤖lnnovadora,15329,1906,Mon Oct 05 00:16:43 +0000 2009,1,otros
3067975259,Paulina Aguinaga,OIZuluaga,Concejal de #Medellín 👩🏻‍🎓Titulada en Finanzas y Relaciones Internacionales 👩🏻‍🎓Maestría en Economía Internacional y Desarrollo,9311,1248,Tue Mar 03 15:10:33 +0000 2015,1,otros
593154553,Amir Sajim,OIZuluaga,"Partido Centro democrático, Seguridad Democrática, creo en las politicas de Álvaro Uribe Velez, Apoyo a nuestras FF.AA.",6422,182,Mon May 28 23:17:38 +0000 2012,1,otros
339398560,Milla Romero Soto,OIZuluaga,"Nortesantandereana, Senadora del partido @centrodemocratico

#PorNuestrosNiños #ProVida #ProMujer #PorNteDeSantander #NoMásJEP",7151,1851,Thu Jul 21 01:42:33 +0000 2011,2,Politico
3041787885,Diego Devia,OIZuluaga,Exconcejal de Bogotá. Creo en Dios. Trabajo por una ciudad que proteja a los niños. Defiendo la vida y la familia.,4634,449,Tue Feb 17 02:44:59 +0000 2015,1,otros
51134217,Nicolás Aguilar,OIZuluaga,Jefe de Planeación @fndcol | Diputado de Caldas 16-19 | Alcalde Juvenil de Manizales 12-13,8860,311,Fri Jun 26 17:01:11 +0000 2009,1,Politico
133892839,Jaime Mejía,OIZuluaga,"Counsellor foreign affairs Col🇨🇴-Uk🇬🇧.             Climate change, Innovation, Creative Industries and Smart Cities.",8734,988,Fri Apr 16 22:53:29 +0000 2010,1,otros
553132197,@publikfactory,OIZuluaga,"Somos una agencia de comunicación visual, con especialidad  en diseño publicitario y medios impresos.",7284,8073,Fri Apr 13 22:17:47 +0000 2012,1,otros
924605888,Paola Rivera R,OIZuluaga,"Abogada, especialista y Mg en derecho. Siempre por la derecha.En está cuenta se respeta y se apoya al mejor colombiano ha dado esta tierra Alvaro Uribe Velez",891,1239,Sun Nov 04 04:03:15 +0000 2012,1,otros
196826283,Durguez Espinosa,OIZuluaga,Diputado del @CeDemocratico en Risaralda. Artista Plástico. Especialista en Gerencia Social. Especialista en Marketing Político.,1333,157,Thu Sep 30 00:28:18 +0000 2010,1,otros
1155940346,Stella Ríos Tobón,OIZuluaga,Ex Concejal CD Municipio de Envigado - Antioquia. 2016 - 2019,808,353,Thu Feb 07 03:55:41 +0000 2013,1,otros
3016241603,Carlos Meisel,OIZuluaga,"Senador de la República 2018-2022
Amante y creyente de la República de Colombia 🇨🇴
Centro Democrático
#UnCorazónMásGrande",7648,854,Wed Feb 04 04:04:30 +0000 2015,1,Politico
1596053635,Norman Harry Posada,OIZuluaga,"IngenieroAdministrador EIA
MBA Alta Gerencia ISEAD/Instituto Villanueva U Complutense Madrid",3218,713,Mon Jul 15 14:55:35 +0000 2013,1,otros
555181240,Marcos Díaz Barrera,OIZuluaga,,806,104,Mon Apr 16 14:51:32 +0000 2012,1,otros
91685464,Milton Restrepo Ruiz,OIZuluaga,"DIPUTADO DEL TOLIMA
Partido Centro Democrático 💙
#MiltonEsGarantía",1943,281,Sun Nov 22 00:22:37 +0000 2009,1,otros
69196991,Julián García Wren,OIZuluaga,Orgullosamente cucuteño. Comunicador Social y Periodista. Magíster en Comunicación. Runner aficionado y amante de todos los deportes. FM: 3h 12m 11s,2020,958,Thu Aug 27 04:10:41 +0000 2009,1,Periodista
231721538,Yenny Rozo Zambrano,OIZuluaga,"Coordinadora Política Expresidente y Senador Alvaro Uribe, Exdiputada Cundinamarca de CD, 100% Uribista, MADRE DE ALEJO, Empresaria y Católica",7482,564,Wed Dec 29 08:18:26 +0000 2010,1,Politico
777090858,Juan Pablo,OIZuluaga,Política,172,314,Fri Aug 24 00:56:23 +0000 2012,1,otros
4765466976,Municipio de Pensilvania,OIZuluaga,Alcaldía Municipal de Pensilvania Caldas Colombia,1179,235,Sat Jan 16 00:42:33 +0000 2016,1,Politico
716297985961828352,Centro Democrático en el Exterior 🇨🇴🌏,OIZuluaga,🇨🇴🌏Cuenta Oficial del Centro Democrático en el Exterior - Congresista por #ColombianosEnElExterior: @JuanDaVelez,3909,613,Sat Apr 02 16:15:22 +0000 2016,1,
728348965880606720,Sectores CD,OIZuluaga,,174,106,Thu May 05 22:21:40 +0000 2016,1,
325856294,Angela Garzón,OIZuluaga,Filósofa de la Universidad Nacional de #Colombia. Pasión y constancia. #BogotáNosUne,22025,4198,Wed Jun 29 00:08:26 +0000 2011,1,otros
2853309155,Carlos Curbelo,OIZuluaga,"Husband-Dad-Son of 🇨🇺 exiles-Catholic- Work @voceroLIVE, analyst @nbcnews @msnbc @nbc6, alumnus of US Congress, @MDCPS Board @univmiami @belenalumni 🎾🏖🍷🍵",23631,922,Fri Oct 31 14:01:43 +0000 2014,1,otros
717865381772320768,Justicia Justa Colombia,OIZuluaga,"Una lucha por una justicia imparcial, despolitizada, sin corrupción y veraz. #NoMásPersecuciónPolítica",1062,189,Thu Apr 07 00:03:39 +0000 2016,1,
758552749,Firma Victor Mosquera Marin Abogados,OIZuluaga,"Cuenta de la Firma Victor Mosquera Marín Abogados, Protección Internacional de los DDHH, Litigios Estratégicos y Servicios Legales Especializados.",2437,443,Wed Aug 15 04:20:39 +0000 2012,1,otros
17230854,JeJe,OIZuluaga,Strategic PR Consultant based in Miami with clients worldwide. Proud Board Member @DFSMiami,4710,4379,Fri Nov 07 13:33:03 +0000 2008,1,otros
46881592,Andres,OIZuluaga,Colombia Primero,1721,3275,Sat Jun 13 13:01:30 +0000 2009,1,otros
62917505,Lilian Tintori,OIZuluaga,Activista por los #DDHH. Lucho por la Democracia y la Libertad. Madre de 3 hijos y esposa de @LeopoldoLopez #LIBERTAD,3161025,5020,Tue Aug 04 20:21:30 +0000 2009,2,otros
270377304,Isabel Uribe,OIZuluaga,,2166,188,Tue Mar 22 14:16:25 +0000 2011,1,otros
34140316,Fernando Del Rincon,OIZuluaga,Intl Journalist/Producer Emmy winner IG https://t.co/W6SwTf3hvN FB https://t.co/quJxp7ga5F Youtube https://t.co/BKwGS1FAsB,3619394,3604,Wed Apr 22 02:04:38 +0000 2009,2,otros
62337495,Gabriel Delascasas E,OIZuluaga,Multimedia. Opiniones personales e intransferibles. @laluciernaga @caracolradio,331260,2314,Sun Aug 02 20:02:28 +0000 2009,3,otros
151088536,Corte Constitucional,OIZuluaga,Guardiana de la Constitución y garante de derechos | English @CCourtCol,551888,4200,Wed Jun 02 15:35:22 +0000 2010,2,otros
21938850,Rafael Pardo,OIZuluaga,Bogotano. Economista.,314510,2031,Wed Feb 25 23:53:41 +0000 2009,2,otros
90558638,Patricia Janiot,OIZuluaga,"Periodista, conductora del #NoticieroUnivision Edición Nocturna #AquiyAhoraShow #JaniotPM Presidenta de @colombianitos Trabajo para que seamos y estemos mejor",2951240,818,Tue Nov 17 04:01:35 +0000 2009,3,Periodista
92537787,Padre José Palmar,OIZuluaga,,901123,1281,Wed Nov 25 14:51:22 +0000 2009,2,otros
179584524,Luis Fernando Velasco Chaves 🚩,OIZuluaga,🇨🇴 Senador de la República 🏛| Defensor: #IndNacional #Confecciones Autor: #HabeasData #BorrónyCuentaNuevaYA #Regalías #Próceres #Vigilantes #RebajaGasolina,124908,2719,Tue Aug 17 17:09:30 +0000 2010,3,Politico
124172948,La Patilla,OIZuluaga,"Información e Investigación 🍉

DESCARGA NUESTRA APP AQUÍ 📲
https://t.co/8kwIFJJhCw",7179258,199,Thu Mar 18 14:02:00 +0000 2010,1,otros
145459615,DolarToday®,OIZuluaga,"Noticias de Venezuela Martes Oct 26, 2021 el $ cotiza a Bs. 4,36 y el € a Bs. 4,75 entra sin bloqueos -► https://t.co/3mHD1egY9X",3800167,3550,Wed May 19 01:24:09 +0000 2010,1,Mediocomunicacion
186961616,Reinaldo Dos Santos,OIZuluaga,"🇻🇪🇪🇨PROFETA🇧🇷DE🇺🇸AMÉRICA🇲🇽🇵🇪Seca las lagrimas, regresa las dos manos al timón, mira al horizonte, ten fe, sube el volumen de la música y ACELERA!",1580154,343,Sat Sep 04 21:57:15 +0000 2010,2,otros
150932051,JESUS IVAN OSPINA ATEHORTUA,OIZuluaga,"Precandidato a la Cámara de Representantes CD por Caldas
Ex-Alcalde de Pensilvania.  
Pensilvense Católico.
Con toda la #ActitudRenovadora
Diciembre 25 de 1982",1053,311,Wed Jun 02 05:20:08 +0000 2010,1,Politico
1912178808,#PaolaMiSenadora,OIZuluaga,Cuenta de prensa de la Senadora @PaolaHolguin,28102,1704,Fri Sep 27 20:28:36 +0000 2013,2,Politico
3047906362,Rep. Tata Cabello,OIZuluaga,"Cuenta de prensa oficial de la Representante a la Cámara por Centro Democrático, Tatiana Cabello Flórez. https://t.co/UPvr2IjKl1",3475,369,Fri Feb 20 20:03:23 +0000 2015,1,Politico
35778170,Gabriela Michetti,OIZuluaga,Exvicepresidente de la Nación Argentina / Lic. en Relaciones Internacionales / Magister en Integración Regional,1042195,480,Mon Apr 27 16:01:28 +0000 2009,1,otros
24900072,Mauricio Macri,OIZuluaga,Ex presidente de la República Argentina. Miembro fundador de PRO Argentina y Cambiemos. Casado. 4 hijos. Hincha de Boca.,5130867,634,Tue Mar 17 15:42:21 +0000 2009,1,Politico
822215673812119553,The White House 45 Archived,OIZuluaga,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",25844453,11,Thu Jan 19 22:54:27 +0000 2017,2,
30313925,White House Archived,OIZuluaga,This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,12349854,226,Fri Apr 10 21:10:30 +0000 2009,1,otros
216776631,Bernie Sanders,OIZuluaga,"U.S. Senator for Vermont. Not me, us.",15354584,1471,Wed Nov 17 17:53:52 +0000 2010,1,otros
813286,Barack Obama,OIZuluaga,"Dad, husband, President, citizen.",130107701,588523,Mon Mar 05 22:08:25 +0000 2007,4,Politico
822215679726100480,President Trump 45 Archived,OIZuluaga,"This is an archive of a Trump Administration account, maintained by the National Archives and Records Administration.",32657240,37,Thu Jan 19 22:54:28 +0000 2017,1,
1536791610,President Obama,OIZuluaga,This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,14357000,77,Fri Jun 21 16:02:21 +0000 2013,1,otros
108382552,Maria Elvira Arango,OIZuluaga,Periodista - Directora de @InformantesTv en @CaracolTv,44093,1082,Mon Jan 25 19:32:50 +0000 2010,1,Periodista
173467569,SANTIAGO CASTRO,OIZuluaga,"Ex-Pte. ASOBANCARIA, Pdte. Consejo Gremial 2017, Dir. Aerocivil 2010-2014, Rpte. a la Cámara 1994-2010, Diputado del Valle 1992-1994, Concejal de Cali 1990-1992",9059,2011,Sun Aug 01 15:10:50 +0000 2010,1,otros
1180020318,Trendinalia Colombia,OIZuluaga,Información sobre los Temas del Momento de la geografía colombiana #TrendingTopics — #trndnl,34259,20,Thu Feb 14 18:56:29 +0000 2013,1,otros
110213431,JORGE RAMOS,OIZuluaga,"Immigrant, journalist and anchor for Real America. 
Inmigrante, periodista, conductor del Noticiero Univision y Al Punto.",3699397,141,Sun Jan 31 19:22:36 +0000 2010,1,Periodista
119758810,Carlos Montero,OIZuluaga,"Periodista, Corresponsal, Profe universitario @appstate Ganador de 5 premios Emmys. Padre de Charlie y Carmencita. Siempre buscando todas las caras de la verdad",525979,393,Thu Mar 04 15:21:27 +0000 2010,2,Periodista
34641036,el Nuevo Herald,OIZuluaga,El Nuevo Herald es el diario hispano de Miami y el Sur de la Florida.,514899,819,Thu Apr 23 15:29:43 +0000 2009,1,otros
224400256,Andres Oppenheimer,OIZuluaga,"Autor de ""¡SÁLVESE QUIEN PUEDA!"" y ""¡CREAR O MORIR!"", columnista de The Miami Herald y El Nuevo Herald, conductor de “Oppenheimer Presenta” en CNN en Español.",517972,657,Wed Dec 08 22:28:46 +0000 2010,2,Periodista
384604339,Natalia Gaviria,OIZuluaga,Directora de Planeación Territorial y de Desarrollo @GobAntioquia • Arquitecta,2306,834,Tue Oct 04 00:22:35 +0000 2011,1,otros
1118254976,Carlos A. Montaner,OIZuluaga,Escritor y periodista. Ha publicado 31 libros. Ha sido 20 años VP de la Internacional Liberal. Dr Honoris Causa de la Univ. Francisco Marroquín,114225,1821,Fri Jan 25 02:42:33 +0000 2013,1,Periodista
278751411,Martha Ordonez,OIZuluaga,"URIBISTA Trabajé En Centro Democrático Convicción, Fortaleza, Rectitud y amor por Colombia, todo nuestro apoyo a Policías y Militares...",8583,5112,Thu Apr 07 22:19:41 +0000 2011,1,otros
207139258,Noticias de Villavicencio.com,OIZuluaga,Pioneros del periodismo digital. Contamos porqué pasan las cosas. Influenciadores desde 2010. 🇨🇴 En IGhttp://Instagram.com/NoticiasdeVillavicenciowN,124405,18362,Sun Oct 24 16:24:13 +0000 2010,1,Periodista
2792805879,Maurice Armitage,OIZuluaga,"Empresario preocupado por la educación, el cambio social y la construcción de paz con segundas oportunidades. Fundador del Grupo Sidoc y exalcalde de Cali.",69114,1360,Mon Sep 29 20:50:38 +0000 2014,1,Politico
791986934,Yesid Bernal D 🚀🏃🏽‍♂️⚽️⚾️...,OIZuluaga,"Periodista, Especialista en Narrativas Digitales.",1019,656,Thu Aug 30 16:57:01 +0000 2012,1,Periodista
290218750,jeringa,OIZuluaga,,94206,4175,Fri Apr 29 22:59:19 +0000 2011,1,otros
3357762364,Nancy Patricia G,OIZuluaga,Consejera Presidencial para los Derechos Humanos y Asuntos Internacionales. Colombiana dedicada al servicio de la gente.,33611,790,Fri Jul 03 23:25:51 +0000 2015,2,Politico
256186607,Aeronáutica Civil de Colombia,OIZuluaga,Somos la imagen de Colombia en los cielos del mundo. 🇨🇴 ✈ Atendemos sus requerimientos en: atencionalciudadano@aerocivil.gov.co • 2963782 • 018000-112373,145648,208,Tue Feb 22 20:59:24 +0000 2011,1,otros
159950603,Natalia Bedoya,OIZuluaga,,100197,1016,Sat Jun 26 19:26:13 +0000 2010,1,otros
41139989,Canal Citytv,OIZuluaga,"Información de Colombia y el mundo, desde Bogotá. Nos renovamos sin perder la esencia ni la cercanía con ustedes #TuMundoAquí   https://t.co/K81NTLIFdb",3215262,3502,Tue May 19 15:41:01 +0000 2009,2,otros
35013719,Noticias RCN,OIZuluaga,Vamos #ConTodaPorColombia 🇨🇴,8164163,2276,Fri Apr 24 19:28:30 +0000 2009,4,Mediocomunicacion
3388332755,Roberto Rodríguez Zamudio,OIZuluaga,"Actual Concejal de la Ciudad de Cali por el partido Centro Democrático
#CaliConSeguridad
https://t.co/FDZxsj2jiH",1899,1074,Thu Jul 23 01:11:14 +0000 2015,1,otros
3234489848,Sirenia Saray Tovar,OIZuluaga,"Economista, ganadera y Agricultora del Departamento de Arauca.",245,77,Wed Jun 03 01:21:23 +0000 2015,1,otros
1877831,New York Times World,OIZuluaga,"Global news from The New York Times

Lee en español: https://t.co/le10ZtxEIP
阅读中文新闻简报: https://t.co/IIyOdYzPgn
Lisez en français: https://t.co/ooipOXGX3T",2118188,798,Thu Mar 22 13:59:49 +0000 2007,1,otros
87818409,The Guardian,OIZuluaga,The need for independent journalism has never been greater. Become a Guardian supporter: https://t.co/gWyuUVlObq,9985114,1062,Thu Nov 05 23:49:19 +0000 2009,2,otros
64049591,Shadia E. Farah A.,OIZuluaga,I am my own kind of feminist.,7950,434,Sat Aug 08 21:51:22 +0000 2009,1,otros
245561687,Valaf,OIZuluaga,,1060,879,Mon Jan 31 23:56:25 +0000 2011,1,otros
593992764,La Caqueteña 🌳🐮🧀,OIZuluaga,"Química,  gatuna profesional y enamorada de mi Caquetá! 💙💙💙",6873,2705,Tue May 29 18:01:10 +0000 2012,1,otros
46125057,José Julián Muñoz,OIZuluaga,"💯Uribista 💯Duquista 🇨🇴Orgullosamente colombiano, Ingeniero Industrial , Concejal del Municipio de Popayán por Centro Democrático. #FirmeConPopayán",297,201,Wed Jun 10 14:34:32 +0000 2009,1,otros
236616223,Gobernación de Santander,OIZuluaga,Cuenta Oficial de la Administración Departamental de Santander (Colombia). Gobernador @MAguilarHurtado 2020 - 2023.,70224,720,Tue Jan 11 00:28:32 +0000 2011,1,otros
117662694,Nat Geo Photography,OIZuluaga,All things photography from National Geographic. Like us on Facebook: https://t.co/17NiJ0092Z,5081791,130,Fri Feb 26 06:20:29 +0000 2010,1,otros
17471979,National Geographic,OIZuluaga,Taking our understanding and awareness of the world further for more than 130 years,26507520,179,Tue Nov 18 21:28:10 +0000 2008,1,otros
14293310,TIME,OIZuluaga,News and current events from around the globe. Subscribe: https://t.co/yT0dueLEm0,18376730,506,Thu Apr 03 13:54:30 +0000 2008,1,otros
2467791,The Washington Post,OIZuluaga,Democracy Dies in Darkness.,18387403,1716,Tue Mar 27 11:19:39 +0000 2007,2,otros
14173315,NBC News,OIZuluaga,"News updates from around the 🌎, all day, every day. Home of @NBCAsianAmerica, @NBCBLK, @NBCLatino and @NBCOUT.",8681058,1847,Tue Mar 18 23:19:17 +0000 2008,1,otros
51241574,The Associated Press,OIZuluaga,"News from The Associated Press, and a taste of the great journalism produced by AP members and customers.",15355454,6848,Fri Jun 26 21:48:52 +0000 2009,2,otros
15492359,TED Talks,OIZuluaga,"TED is a nonprofit devoted to spreading ideas. 🔴  Help build a better future, become a TED Member today: https://t.co/NSSThTmhbv",11357495,673,Sat Jul 19 13:22:50 +0000 2008,1,otros
759251,CNN,OIZuluaga,It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK & download our app https://t.co/UCHG9M367J,55057823,1100,Fri Feb 09 00:35:02 +0000 2007,1,otros
1652541,Reuters,OIZuluaga,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",23929316,1176,Tue Mar 20 17:46:05 +0000 2007,2,otros
428333,CNN Breaking News,OIZuluaga,"Breaking news from CNN Digital. Now 61M strong. Check @cnn for all things CNN, breaking and more. Download the app for custom alerts: https://t.co/8bf79vV51N",61549599,119,Tue Jan 02 01:48:14 +0000 2007,1,otros
14511951,HuffPost,OIZuluaga,"At HuffPost, we put people first. We believe that real life is news, and news is personal.",11353611,5602,Thu Apr 24 14:07:28 +0000 2008,2,otros
858800562,MaryAnastasiaO'Grady,OIZuluaga,WSJ Americas columnist; editorial board member,19410,52,Tue Oct 02 22:23:47 +0000 2012,2,Periodista
