id,nombre,grupo,descripcion
564155598,El profe antisocialismo.,otros,"Mg en educaciÌ?n, Uribista.
hermano, tÌ?o y primo asesinados por las FARC.
secuestrado en pesca milagrosa en 1999.
El socialismo es la polÌ?tica de la miseria."
806598084,The National Holocaust Centre and Museum,otros,"Museum exhibitions, gardens and learning programmes. #upstanders"
564221825,Patricia AZUL MILLOS,otros,0
810756732,AtlÌ©tico Bucaramanga,otros,Twitter Oficial del Club AtlÌ©tico Bucaramanga. åÁVamos Leopardos!
565490620,Marcela MelÌ©ndez,otros,Economista. Investigadora. Profesora. Ahora Economista Jefe de @pnudlac
817264423,"Padre HuÌ©rfano- Libertad, Igualdad, Fraternidad.",otros,"The CommuniÌ?n Of EvangÌ©lical Episcopal Churches/ Priest. Participo de temas sociales, nacÌ? libre, vivo libre, muero libre. Hijo de la viuda.: A.L.G.A.D.U."
565914518,wendinosaurio rex,otros,ozil tiene los ojos como los simpsons
818857692,La VÌ?a Propia,otros,"somos gente del comÌ¼n con pensamiento progresista, nos interesa contribuir al cambio, constituir pueblo, sin mesianismos ni protagonismos"
566581934,Mauricio Rojas,Politico,Doctor en Historia EconÌ?mica. Profesor Asociado Universidad de Lund y UDD. Ex-miembro del parlamento (Suecia). Ex-ministro de las Culturas (Chile). Escritor.
820594920,Ana Boicot,otros,Arrieros fuimos y en el camino nos perdimos
568298828,Andres Escobar U.,otros,"Ingeniero y Economista, Ex Gerente Metro de BogotÌÁ, en sabÌÁtico !"
822219768,ElColegioDelCuerpo,otros,El Colegio del Cuerpo es un centro artÌ?stico de formaciÌ?n en danza contemporÌÁnea y cuenta con el nucleo profesional La CompaÌ±Ì?a del Cuerpo de Indias.
444056712,Tatiana Castro Oficial,otros,Speaker/Author 2 Best Sellers ADN De Un CampeÌ?n and Manual Para Divorciadas/Digital Investment Advisor
826147034,FundaciÌ?n Defensa de Inocentes,otros,"ProtecciÌ?n y Defensa Judicial de DDHH, Servicios Especializados en Lucha Contra Falsos Testigos, Litigios EstratÌ©gicos. Contacto: (+57) 3113836439"
569223427,Semillero esperanza,otros,0
828042451,Damas Verde Oliva,otros,"Esposas, Madres, Hermanas, Novias y amigas de los Militares Presos PolÌ?ticos  SÌ?lo exigimos JUSTICIA y LIBERTAD."
570125457,SecretarÌ?a de Seguridad y Justicia de Antioquia,otros,En @GobAntioquia trabajamos #UNIDOSPorLaSeguridad. Secretario: @JorgeCastanoG
838098877,Justicia Ambiental,otros,Red por la Justicia Ambiental en Colombia: sinergia para promover protecciÌ?n del ambiente con perspectiva de DDHH. Coordina @Aidaespanol. RT y ?ÙÕ? ‰äÊ de endosos.
570539613,AlcaldÌ?a Local de Usme,Politico,"Cuenta oficial de la AlcaldÌ?a Local de Usme. Alcaldesa Local, Mabel Andrea Sua Toledo @MabelSua"
838532454,ANZORC- ZRC,otros,"AsociaciÌ?n Nacional de Zonas de Reserva Campesina, proceso donde convergen 68 organizaciones campesinas. La paz comienza en el campo."
572063520,100En1DÌ?a BogotÌÁ,otros,SÌ¼mate a las acciones positivas por BogotÌÁ.
845740051,Yesid Guinand,otros,"Expresidente concejo Socorro (S). Empresario. Estratega, consultor y asesor polÌ?tico. Economista en formaciÌ?n. PolitÌ?logo en formaciÌ?n. BGA?ÙÒ"
572842421,Consuelo Ahumada BeltrÌÁn,otros,PhD en Ciencia PolÌ?tica New York University. Profesora universitaria. Dirigente del PTC.
847584114,SecretarÌ?a Seccional de Salud de Antioquia,otros,"#UNIDOS ?ÙÕ?. 
Secretaria de Salud 2020-2023: @lunabusa_lina"
573066003,Gloria Zuluaga ?Ù?à?ÙÎ??ÙÔ©‰Û?Ù?Ò?Ù?,otros,"Compromiso total con la polÌ?tica del amor
#ColombiaHumanaYProgresista?Ùà¬?Ùà«"
850339922,Humberto Ortiz,otros,Me gustan los perritos canosos. Coleccionista de Bloqueos.
574252317,Fabio Arias CUT,otros,Fiscal de la Central Unitaria de Trabajadores CUT Colombia - Ingeniero QuÌ?mico de la Universidad Nacional de Colombia
432734103,Eduardo Pimentel,otros,"Amo a mi familia.gimnasiano,loco x el Futbol,enfermo x los caballos,amante de la naturaleza y rebelde con causa. SON MIS CONCEPTOS Y A NADIE MAS COMPROMETEN."
574450141,Adriana Gutierrez J,otros,"los valores y el honor no se negocian, son un patrimonio de vida que debemos cuidar y defender."
856487352,J. D. Uribe ?Ùà¬?Ùà«?Ùà¬?Ùà«?Ùà¬?Ùà«,otros,Ojo con el 2022!
574530318,(en blanco),otros,@Colombiano1298's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.
858120066,Denis Mukwege,otros,"Chirurgien GynÌ©cologue; fondateur & mÌ©decin directeur de HÌ«pital Panzi, prÌ©sident de @PanziFoundation @PanziUSA, Prix Sakharov 2014, Prix Nobel de la Paix 2018"
444813339,MartÌ?n De Francisco,otros,QuÌ© vergÌ?enza con ustedes.
459411454,Jorge Orlando Melo,otros,Historiador y jardinero.
444855305,Santiago Moure,otros,0
861525596,Biblioteca Virtual Salvador Allende Gossens,otros,"Vida y obra del Presidente Salvador Allende en un solo lugar. 
En este espacio, no se realiza proselitismo polÌ?tico. 
Followback en: @PipeHenriquezO"
575915503,Ixchel,otros,| #Futurist | #Security | Private Armored Transport/VIP Protection #Art #Auctions #HorseRacing Casinos & Future Cities | #AI & #Robotics | Space & TimeTravel |
863126688,Lorena Arboleda ZÌÁrate,Periodista,"Periodista. Magistra en Relaciones Internacionales. Prensa @CoaliEsperanza. Ex: ConsejerÌ?a de Paz, Semana, El Espectador, La Fm-RCN, W Radio, El Tiempo."
576545125,Atelca-ETB,otros,"AsociaciÌ?n Nacional de TÌ©cnicos de Telecomunicaciones  de ETB, un equipo de ingenier@s que trabajamos por la evoluciÌ?n de las comunicaciones en el mundo."
459703392,Andrea Padilla Villarraga,otros,PhD Derecho @Uniandes | Activista de derechos animales l Concejal de BogotÌÁ Alianza Verde | #BatallaPorLosToros #NoMÌÁsBarcosDeLaMuerte #EtiquetadoDeHuevos
577576491,Roberto Cachanosky,otros,Twitter Oficial de Roberto Cachanosky. Soy Editor del Informe EconÌ?mico Semanal y dirijo el sitio http://t.co/NUuwOwKO1V
865408656,MamÌÁsconOIZuluaga,otros,"Insistir, insistir y no desfallecer Por Una Colombia Distinta ?Ùà¬?Ùà«https://t.co/NQd6RE0ZVd"
578726904,Miguel Cetina,otros,CatÌ?lico - Patriota. Libertad y Orden. Opiniones exclusivamente de Ì?ndole personal. ?Ùà¬?Ùà«
867208034,Hernando Jose Gomez,otros,"Economista interesado en polÌ?ticas pÌ¼blicas, temas financieros, desarrollo sostenible, crecimiento verde, gestiÌ?n empresarial y CTeI. Presidente @Asobancaria"
579982990,JuliÌÁn Conrado,otros,Cuenta Oficial del Cantor del pueblo Guillermo Torres
874073270,Chairman Jose ‰ÛÏPepe‰Û Diaz,otros,"Chairman of the Miami-Dade Board of County Commissioners, representing #District12."
580460604,damita?ÙÎ??ÙÎÈ,otros,"Santandereana. amante Del Mar. Navegando con el viento a mi favor Ì? en contra. Cristo viene a bordo‰İµ•üMi velero lo llamo libertad, mi mar es el amor?ÙÎ?"
878456371,Ali Waked ,otros,"Uso Twitter para desahogarme.
Escribiendo desde el mar de los 7 colores, San AndrÌ©s. Derecho Uniandes."
581210185,progresistalgbt,otros,"Personas LGBTI que hacemos parte del movimiento Progresista. åÁLa polÌ?tica del amor, se expresa en la diversidad!"
883360010,motor pantone,otros,"Convencido de que existe esperanza invito a seguidores a que investiguen el nombre de mi usuario, se sorprenderÌÁn !"
581874434,Alejandra Cifuentes,otros,"CaleÌ±a,
Comunicadora Social,
Analista Digital y PolÌ?tica, CEO FundaciÌ?n Convivencia Creativa, amante de mi paÌ?s.?ÙÕİ?ÙÕª‰?
#MÌÁsLiderazgosMenosPolÌ?ticos"
461567449,MarÌ?a Fernanda Campo,otros,0
582465495,ELKIN DIAZ,otros,ACTOR.
900049028,Despierta Antioquia,otros,Lun-Vier 6a8AM Luis Fernando RamÌ?rez (Dir)Q.E.P.D.  SÌ?guenos: https://t.co/OBQsQ6ZliL
584950438,Ola PolÌ?tica,otros,Ola PolÌ?tica es una publicaciÌ?n virtual destinada al anÌÁlisis de la informaciÌ?n polÌ?tica que se produce en Colombia y el mundo.
915213163,Amparo Conde,otros,"Actriz Colombiana, creadora de entornos laborales felices, a favor de los derechos igualitarios. Amante del cine y......de Jorge!"
586112064,barberoloco1,otros,"Sin titulo Universitario,por lo que soy me codeo con el mÌÁs encumbrado hasta con el mÌÁs humilde trabajador;la lectura es la base de mi conocimiento!(Venezuela)."
923693461,Ana MarÌ?a Cano,Periodista,"Periodista, editora. Colombia Instagram: @anacanoposada"
586291040,Auschwitz Memorial,otros,Official account EN. The Memorial preserves the site of the former German Nazi Auschwitz concentration and extermination camp. You can help https://t.co/j6IljJa4vT
928851506,AndrÌ©s Trece ?ÙÓÈ,otros,Bogotano. 50 aÌ±os.
588679412,Liliana C.,otros,Me enorgullezco de no haber figurado nunca entre la clientela especial de las corridas de toros. Santiago RamÌ?n y Cajal
933256332,marce y ya ?ÙÔ?ÙÔ,otros,"pal lado de Uribe...creo en el amor‰?...100%orgullosa colombiana...sÌ? DM, por quÌ© no?Ù÷?Ù÷"
589494035,Ken Lu Caldera.,otros,"?Ù?ÒAbogada,
MagÌ?ster En Derecho Penal y Procesal Penal.
Especialista En Derecho Penal y Procesal Penal.
Solo DÌ?os, podrÌÁ detenerme en la carrera de mÌ? vida. ?Ùª?Ù?"
937071079,Paul Romer,otros,Economist (macro). Coder (Python). Optimist (mostly).
589651214,Ìädgar Arturo Pineda,Periodista,Comunicador Social - Periodista egresado de la #UPB. Trabajo en @CanalTRO y soy Tiro de Esquina ?ÙÔà Relato fÌ¼tbol ‰??
943843464,Vente Venezuela,otros,"Partido polÌ?tico de ciudadanos que luchan para recuperar la libertad, dejar atrÌÁs el socialismo y construir la RepÌ¼blica Liberal DemocrÌÁtica."
592730371,Jack Posobiec ?Ùà¼?Ùàü,otros,"Senior Editor, @HumanEvents. Fmr Navy intel officer. China analyst."
951643866,Regina Zuluaga #24 Senado,Politico,Representante a la CÌÁmara del @CeDemocratico.
593154553,Amir Sajim,otros,"Partido Centro democrÌÁtico, Seguridad DemocrÌÁtica, creo en las politicas de Ìlvaro Uribe Velez, Apoyo a nuestras FF.AA."
954124423,Amy Mek,otros,"Grassroots Activists Needed! Help me save Western Civilization: Join our International movement, Sign up for https://t.co/s7VYh6Munb. Follow me at Gab: AmyMek"
444872186,Mr. Camiå¨,otros,PapÌÁ de #JeroMan y #Runner - Maratonista l PasiÌ?n x #Millos #MarketerosNocturnos #BarÌ¤a #Medellin | Bloguero y Profe | Consultor Mkt & SocialMedia
964933740,Adriana CÌ?rdoba,otros,"Veedora Distrital de BogotÌÁ
http://t.co/atAML9jhyf
Actuando y Viendo por BogotÌÁ"
593924319,Jairo HerrÌÁn Vargas,otros,Director del Museo Casa de la Memoria
965069750,Prensa AntioqueÌ±a,otros,"Amantes de los trinos de opiniÌ?n. Somos otra opciÌ?n para leer. AsÌ? nos siga, hablaremos con usted o de usted. Whatsapp: 3107091919"
593944030,Oscar,otros,"""AlgÌ¼n dÌ?a el yunque, cansado de ser yunque, pasarÌÁ a ser martillo""  MijaÌ?l Bakunin"
974182970,Pinturita,otros,Iluminado y eterno. Enfurecido y tranquilo.
593952938,Juan Luis Steegmann Olmedillas,otros,Diputado a Cortes por Madrid (VOX). Doctor en Medicina y hematÌ?logo.
976984256,Leonidas NarvÌÁez,otros,0
593992764,La CaqueteÌ±a ?ÙÎ??Ù¨?Ù¤Û,otros,"QuÌ?mica,  gatuna profesional y enamorada de mi CaquetÌÁ! ?ÙÕª?ÙÕª?ÙÕª"
983422531,Cizre Medya,otros,Cizre Medya resmi twitter sayfas€±na hoÙgeldiniz.
594021942,RICARDO FERRO,Politico,Representante a la CÌÁmara. Comprometido con el #Tolima y al servicio de la gente. Expresidente ComisiÌ?n de AcusaciÌ?n / Miembro Com. Segunda. #CentroDemocrÌÁtico
990009265,Branko Milanovic,otros,"1) Income inequality; 2) Politics;  3) History; 4) Soccer. 
Author of ""Global inequality"" and ""Capitalism, Alone"" (2019).
Stone Center, CUNY; LSE, London (I|me)"
445078300,Guillermo Carmona M,otros,"Abogado y Consultor Empresarial. Experto en PlaneaciÌ?n, Direccionamiento EstratÌ©gico y Pensamiento Complejo. SI: EducaciÌ?n, Emprendimiento, PAZ de Colombia"
992308328,Daniel Zarta,Periodista,Administrador PÌ¼bico Territorial @ESAPOficial . Miembro @compromisociu . Tutor @FundaciÌ?n Innovarte. Columnista @elquindianoinfo y Ciclista.
595921019,Felipe Sanchez Uribe,otros,‰Û¢journalist //  ‰Û¢CO?Ùà¬?Ùà« ‰Û¢NY?Ùà¼?Ùàü // ‰Û¢Ex jefe de comunicaciones en el Congreso de la RepÌ¼blica de Colombia
995982924,Gustavo Giraldo G.,otros,"Abogado Litigante, consultor y ambientalista."
597499972,Pablo Bustinduy,otros,Las ideas se miden en sus efectos.
1000699344,Diario Las AmÌ©ricas,otros,68 aÌ±os informando en espaÌ±ol desde el sur de la Florida. Un diario digital ?ÙÕÈ con ediciÌ?n impresa ?ÙÒ¡
598893909,Ana Maria CastaÌ±eda,Politico,"Senadora de la RepÌ¼blica 2018-2022 Partido Cambio Radical.  
ComisiÌ?n para la Equidad de la Mujer.‰ªÛ•ü
Sincelejo - Sucre ?Ùà¬?Ùà«"
432895323,Lindsey Graham,otros,The official Twitter feed for United States Senator Lindsey Graham.
601144384,ÌÒscar SÌÁnchez,Periodista,"Cuando la buena educaciÌ?n es un privilegio, una sociedad decente es imposible.

Coordinador @EducapazColomb

Columnista @SemanaEd

Exsecretario @educacionbogota"
1011334784,Giliprogre,otros,"Progre, chachiguay, revolucionario... No a la dictadura de los votos, sÌ? a la democracia de las masas. Si no piensas como yo, eres un facha."
446324242,MauricioTrujilloUrib,otros,Colombiano triste por lo que pasa en su paÌ?s.
1014380214,El Nuevo Liberal,Mediocomunicacion,"Noticias de Popayan, el Cauca y Colombia. Somos El Renacer de la Noticia. Desde 1938 al servicio de los Caucanos."
602042137,Munir Falah,otros,"President & CEO of Cine Colombia - USC, CSUN"
1016369190,Pollos Bucanero,otros,"Bucanero es una empresa del Valle del Cauca con proyecciÌ?n nacional, centrada en la producciÌ?n y comercializaciÌ?n de pollo."
602103590,JHON ORIAD,otros,"orgulloso de mi ejÌ©rcito nacional 
suboficial del ejÌ©rcito ?Ùª

mi mamÌÁ me enseÌ±Ì? que siempre debo de ir por la derecha ?ÙÔÎ"
1018601575,#ApoyoalEjercito,otros,"Militar por siempre. 
#BlackBerry 100%.
 Ultraderecha 
#Trump2020landslide 
Entrepreneur in Real Estate"
602439443,CorredoresCulturales,otros,"Corredores Culturales de BogotÌÁ. Vive las Artes, el Patrimonio y el Deporte"
1020728958,IvÌÁn VelÌÁsquez GÌ?mez,otros,La lucha contra la impunidad y la corrupciÌ?n no puede considerar ideologÌ?as ni colores polÌ?ticos ni afinidades de ninguna clase.
603232368,Buenaventura,otros,"NingÌ¼n gobierno lucha contra el fascismo para destruirlo.Cuando la burguesÌ?a ve peligrar su poder, alzan el fascismo para mantenerlo"
1031350722,Marisol Perilla G,otros,0
604840570,Kate Raworth,otros,Author of Doughnut Economics. Co-founder of Doughnut Economics Action Lab. Teaching at Oxford University's Environmental Change Institute. She/her.
1049384664,Iranian American,otros,"Independent

Tweet in Persian for Iranians and English for Americans"
605718541,Clara V. Gallego,otros,"Ingeniera Civil, especialista en IngenierÌ?a Ambiental"
1062945685,Juvenal Arrieta,otros,"Embera. Exconsejero IndÌ?gena de ONIC y OIA. Politologo y Magister en Gobierno y P. Publicas. Docente, Consultor Etnico Social."
606344704,Canal 2,otros,Canal 2. El Canal de Nuestra Gente
1075453394,Gire a la Derecha,otros,"Camino siempre por la derecha, anticomunÌ?sta por convicciÌ?n, catÌ?lico, felizmente casado, padre 4 hijos por quienes darÌ?a mi vida, patriota de cuerpo y alma"
606357133,Geographiando,otros,"Haciendo mapas, haciendo geoactivismo...
fidel@geoactivismo.org"
1077391080,La Curacao Colombia,otros,"Representante Ì¼nico en Colombia de SONY Broadcast/Video Profesional, Cintas Profesionales de Audio/Video y Almacenamiento de Datos."
606584678,HernÌÁn Cadavid M.,otros,Ciudadano colombiano #MuyAntioqueÌ±o
1089565454,Antonio Artuso,otros,0
606657005,MJDuzan,otros,@MJDuzan
1092902960,Daniel Garcia,otros,CatÌ?lico
607595629,RCN Radio Bucaramanga,Mediocomunicacion,EntÌ©rese de todas las noticias de #Santander en los 800 AM. EscÌ¼chenos tambiÌ©n en vivo en https://t.co/DJpYssDLwT
1096011415,Congreso de los Pueblos,otros,Propuesta de paÌ?s para la Vida Digna
607598099,"Julio CÌ©sar Aldana, MD.",otros,Director general del Instituto Nacional de Vigilancia de Medicamentos y Alimentos @invimacolombia | doctor en Medicina
1101515659,Masa,otros,El capitalismo es el Ì¼nico sistema capaz de hacer que te guste Melendi. Guionista en @eljueves. Rapeo mierdas en @sonsofaguirre.
607856488,Antonio Villaraigosa,otros,"Husband and Father of six, 41st Mayor of Los Angeles. Partner and Co-Chair at @MercuryCalif."
1107553495,Patricia Uribe,Periodista,"Periodista Noticias Uno-
Areas Conflicto Armado, Derechos Humanos, Investigacion."
612908244,Howard Zinn,otros,"Corporations are destroying human society, global culture and the environment."
1110458767,AAINJAA,otros,Nuestro interÌ©s principal es hacer de la percusiÌ?n un camino directo y una herramienta que nos permita contribuir en la evoluciÌ?n del planeta. ?ÙÕ»
613751151,Nubia L. ?ÙÎ?Ùà¬?Ùà«,otros,"ERES MAESTRO DE LO QUE HAS VIVIDO, ARTESANO DE LO QUE ESTÌS VIVIENDO Y APRENDIZ DE LO QUE VIVIRÌS -Richard Bach-"
465719121,yeimi,otros,0
613765983,JusticiaSanJuanBogot,otros,Justicia Trabajadores Hospital San Juan Dios BogotÌÁ: Certificados en 2008 por El Empleador y despedidos ilegalmente al 2001 por Corte Constitucional (SU-484/08)
466531652,PolÌ?tica de Colombia,otros,Portal dedicado a la polÌ?tica colombiana. AnÌÁlisis y opiniÌ?n con sentido
615265979,Humedal de Tibanica,otros,"El nombre del humedal Tibanica tiene como origen el idioma muisca significa ‰ÛÏPORTAL DE LOS ALTARES‰Û, es decir la entrada a un lugar sagrado para los indÌ?genas."
1118254976,Carlos A. Montaner,Periodista,Escritor y periodista
615385712,Felipe Arias,otros,Aprendiz de la vida y de la mano de Dios siempre ?Ùª
1123654224,SecretarÌ?a de la Mujer,otros,åÁTrabajamos para garantÌ?a de derechos de las mujeres en sus diversidades y para que acciones de PolÌ?tica PÌ¼blica de Mujeres y Equidad de GÌ©nero lleguen a todas!
446652436,selma asprilla,otros,0
1135402086,Planetario UIS,otros,"Grupo Halley de AstronomÌ?a, AstrofÌ?sica y Ciencias Aeroespaciales.

Universidad Industrial de Santander"
617580671,La Otra Esquina Co,otros,Cultura PolÌ?tica  Revista digital
1151376356,Bike Fest Colombia,otros,OrganizaciÌ?n que promueve el uso de la bicicleta en Colombia a travÌ©s de eventos y otros escenarios culturales para los amantes del ciclismo.
618011830,pyd rojava,otros,Partiya YekÌ¨tiya Demokrat
1154399636,federicxo,otros,0
618300542,Susan Sarandon,otros,Mother | Activist | Actress
1155934723,Derecha Global,otros,0
619368621,Ana MarÌ?a Palau,otros,Consejera Presidencial para las Regiones ?Ùà¬?Ùà« Presidencia de la RepÌ¼blica de Colombia
1164609008,FundaÌ¤Ì£o Rosa Luxemburgo,otros,"InstituiÌ¤Ì£o de formaÌ¤Ì£o polÌ?tica, que estimula a reflexÌ£o e o debate por meio de publicaÌ¤Ìµes, seminÌÁrios e pesquisas."
619400667,Hananya Naftali,otros,I‰Ûªm that Israeli who talks to the camera about peace in the Middle East ?Ùà¨?Ùà±
1169971248,Observatorio ADPI,otros,Observatorio por la AutonomÌ?a y Derechos de los Pueblos IndÌ?genas en Colombia   - Observatori per l'Autonomia i els Drets dels Pobles IndÌ?genes a ColÌ?mbia
619537827,81921CB23227,otros,Ingeniero de tuits y bobadas.
1180020318,Trendinalia Colombia,otros,InformaciÌ?n sobre los Temas del Momento de la geografÌ?a colombiana #TrendingTopics ‰ÛÓ #trndnl
620571475,Dan Scavino?Ùà¼?Ùàü?Ù?É,otros,"Former White House Deputy Chief of Staff & Director of Social Media, 1/20/2017-1/20/2021. Also on Facebook and Instagram: @DanScavino."
1184221022,Daniel A. Monroy C,otros,"Abogado, profesor, investigador en AnÌÁlisis EconÌ?mico del Derecho. Me gustan los retratos en blanco y (en) negro.
Opiniones personales"
446671283,?Ù? ?Ù? Patricia BohÌ?rquez ?Ù??Ù?,otros,"BiÌ?loga, ambientalista, convencida de la transformaciÌ?n social y polÌ?tica del paÌ?s. Aprendiz de la vida, experimentada soÌ±adora."
1192927333,@Johanalindacol?ÙÕ»?ÙÕ»?Ùà¬?Ùà«?Ùà¬?Ùà«?Ùà¬?Ùà«?Ùà??Ùà??Ùà??Ùà??Ùà??Ùà??Ù´¡,otros,Uribista 100% Santandereana y Firme Todo el Tiempo ?Ùà¬?Ùà«?Ùà¬?Ùà«?ÙÕ»?ÙÕ»?ÙÎ??ÙÎ?‰?•ü‰?•ü?Ù÷
624295243,NicolÌÁs CortÌ©s Valencia,otros,"|26 aÌ±os
|PolitÌ?logo
|Empresario
|Asesor 
|#OpiniÌ?n"
1201324818,Jose Vega,otros,0
1338952788,Marco Huaco Palomino,otros,"Abogado, Master en GestiÌ?n PÌ¼blica, Derechos Humanos y varias yerbas"
1203198218,Devinn Smart,otros,Hampton University Alum
1339959918,CDBOYACA,otros,Cuenta Oficial del Centro DemocrÌÁtico RegiÌ?n BoyacÌÁ Legado PolÌ?tico de Ìlvaro Uribe VÌ©lez. Con Dr. Uribe P'lante Sumerce!
1206000672,FNCA,otros,FUNDACIÌÒN  NACIONAL CUBANO AMERICANA - Por una Cuba libre y DemocrÌÁtica
1340762509,Santander Con Duque,otros,Centro DemocrÌÁtico Santander #SantanderConDuque
1213244702,Eduardo DueÌ±as M,otros,"MÌ©dico, apasionado por generar valor y experiencia en salud . No pierdas la capacidad de asombro."
1342056768,CeDemCor,Politico,"Cuenta Oficial del Centro DemocrÌÁtico, region CÌ?rdoba. 
Legado Politico de Ìlvaro Uribe VÌ©lez"
1218179761,Frente POLISARIO,otros,Frente Popular por la LiberaciÌ?n de Saguia Hamra y Rio de Oro ‰Û¢ Popular Front for the Liberation of Saguia Hamra and Rio de Oro Not Official #WesternSahara ?Ùà»?Ùà?
1344747097,Day Amarilla ?ÙÕİ‰?Á•ü?ÙÎµ?Ù?«?Ù?¬?Ù?Ï,otros,"D. Indus- Kilele ?ÙÕİ Humanismo, FilosofÌ?a, Budza. Edilesa JALc13 - ambiental?ÙÎ±-Activista, SoberanÌ?a alimentaria- Mi mamÌÁ es de caucho. Joven empodera joven?ÙÕ»"
1223389590,JosÌ© Leibovich,otros,"Economista del desarrollo, opiniones personales."
1346187043,EZLN,otros,"Los zapatistas tienen el arma mÌÁs poderosa, la palabra. #EZLN Cuenta NO OFICIAL adherente a #LaSexta DeclaraciÌ?n de la Selva Lacandona. Construir y no destruir."
1230868171,Edgar Morin,otros,"Compte d'Edgar Morin (Paris, France)."
1350107358,Ricardo Mestizo,otros,"Ingeniero industrial, especializado en minerÌ?a,consultor, ex miembro de juntas directivas del orden deptal y nacional."
1241584285,ETB,otros,InformaciÌ?n sobre la Empresa de Telecomunicaciones de BogotÌÁ. Para PQR escribe a @ETBsoluciones https://t.co/Hj9uhk0J3N
1354901396,COORDOSAC,otros,"Coordinadora Departamental de Organizaciones Sociales, Ambientales y Campesinas del CaquetÌÁ. Trabajamos por un departamento en Paz, defendemos la AmazonÌ?a! ?Ù ?ÙÎ±"
1243668973,el antiguerrillero,otros,Si te gusta echar vaina te doy plomo ( Anti comunista y anti Chavista )
1362851972,MarÌ?a JosÌ© Pizarro RodrÌ?guez,Politico,"Representante a la CÌÁmara por BogotÌÁ, coaliciÌ?n #DECENTES. Copresidenta de la ComisiÌ?n de Paz. Artista plÌÁstica. Un paÌ?s a la altura de nuestros sueÌ±os ?Ùà¬?Ùà«"
1247070224,Alberto Benavides Mora,otros,"Ecosistemas esenciales para la vida, ciudadanÌ?as plurales,  Buen vivir. Fuerza comÌ¼n. Viajes, mÌ¼sica y una buena novela histÌ?rica."
1368273666,BoyacÌÁ Humana,otros,Genera renovaciÌ?n polÌ?tica fortalecidos en la diversidad. Promoviendo el desarrollo econÌ?mico inclusivo y de la mano con el ambiente. BOYACÌ HUMANA YA!!
1252764865,NicolÌÁs Maduro,Politico,"Presidente de la RepÌ¼blica Bolivariana de Venezuela 2019-2025. Hijo de ChÌÁvez. Construyendo junto al Pueblo una Patria de Futuro, porque juntos todo es posible."
1370927040,Alfredo Molano B (Homenaje),otros,"En Homenaje al Maestro Alfredo Molano Bravo (1944 - 2019).
Reportajes, publicaciones y columnas.
?Ù¥??Ùà¬?Ùà«"
1259714432,Kimberly Klacik,otros,Former Congressional Republican Nominee in MD-District 7. Red Renaissance ?ÙÓ´?Ùà¼?Ùàü
635783419,Dario Blandon Caiced,otros,Por las prerrogativas propias y esenciales de los seres vivos.
1267909802,Blanca Rosa MÌÁrmol,otros,Defensora PÌ¼blica de Presos Juez de Primera Instancia Penal Juez Superior Penal Juez de Corte de ApelacionesMagistrada EmÌ©rita del Tribunal Supremo de Justicia.
636427402,Juan camilo marquez,otros,"You can be anything you want, you can do anything you try."
1270068241,‰Ğ?ARIES‰Ğ?,otros,Te mostramos el lado oscuro del signo de Aries. No te dejas callar por nada ni por nadie. Lo sabes. Lo sÌ©. @horoscoponegro ‰Ğ?
636511227,Olmedo LÌ?pez M,otros,"El agua y la vida son sagradas.
La riqueza construida a partir del calentamiento global que llevarÌÁ al planeta a la hambruna?
Otra opciÌ?n es posible."
1280230315,?Ùà¬?Ùà« Tatiana Pineros L ?ÙÔÙ,Politico,"Directora Financiera SecretarÌ?a de @GobiernoBta y
Alcaldesa Local de Los MÌÁrtires (e) @Alca_Martires ‰Û¢ 
ex Directora Instituto Distrital de Turismo BogotÌÁ."
636716670,IvÌÁn Carrino,otros,"Mg. EconomÌ?a. Escritor, conferencista, profesor. Titular @ICYAsociados. Subdirector de la MaestrÌ?a en EconomÌ?a y Cs. PolÌ?ticas ESEADE. El mercado es un proceso."
1297220426,Thomas M. Hanna,otros,"Dad. Author: Our Common Wealth (@ManchesterUP, 2018). Public ownership super fan. VP @ NCESA; RD @ TDC; Advisory Board @ PBI; PhD @ Glasgow. All opinions my own"
702418713,Prensa - Juan David VÌ©lez @juandavelez,otros,"Cuenta de Prensa e InformaciÌ?n del Representante por colombianos en el Exterior del @CeDemocratico, @JuanDaVelez"
1302320497,Pedro AgustÌ?n Roa A.,otros,"DiplomÌÁtico colombiano, aplico los pilares de la diplomacia: representar, negociar, informar y defender. He servido en NY, TurquÌ?a, MÌ©xico, PerÌ¼ y Alemania ?Ùà¬?Ùà«"
447148931,HORACIO BRIEVA MARIANO,Periodista,"Periodista, columnista y lÌ?der de la sociedad civil."
1306504310,Dario Monsalve,otros,0
703502070,Jaime Restrepo C,otros,"MÌ©dico, profesor, cofundador del grupo de trasplantes de la U. de A, ex rector de la Universidad de Antioquia, ex director de Colciencias. Rector UDES."
1317522541,DigÌÁmonos verdades,otros,0
447400443,sitpbogota,otros,El SITP es el Sistema Integrado de Transporte PÌ¼blico de BogotÌÁ es una soluciÌ?n a la problematica del transporte y la movilidad en la ciudad.
1322830699,CD Antioquia,otros,Centro DemocrÌÁtico Antioquia. Cuenta oficial.
711429691,luis fontalvo prieto,otros,Abogado de causas nobles.
