nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-11-16T23:50:54.000Z,"Se configura un gran bloque progresista para ganar la alcaldía de Sao Paulo en Brasil.Quote Tweet
Luis Nassif
@luisnassif
 · Nov 16, 2020
Movimento Popular Socialista, do PSB, fecha apoio a Boulos e Erundina
https://jornalggn.com.br/eleicoes-2020/movimento-popular-socialista-do-psb-fecha-apoio-a-boulos-e-erundina/…",,48,158,905,https://twitter.com/petrogustavo/status/1328485729291350017
Gustavo Petro,@petrogustavo,2020-11-16T23:27:55.000Z,"Error en el debate,  Colombia no solo aporta lo que emite al interior del país, sino lo que emiten en otros lugares del mundo sus exportaciones de carbón y petróleo, aunque es cierto que somos víctimas y como tales tenemos que adaptarnos al cambio climáticoQuote Tweet
Jorge Enrique Robledo
@JERobledo
 · Nov 16, 2020
3/5 EEUU y otros 4 países generan el 50 por ciento de los Gases de Efecto Invernadero (GEI), la principal causa del calentamiento global.
Colombia solo le aporta a los GEI el 0,32 por ciento del total mundial
Somos entonces más víctimas que causantes del problema
#InvitoAMiDebate",,69,252,885,https://twitter.com/petrogustavo/status/1328479944805117953
Gustavo Petro,@petrogustavo,2020-11-16T22:46:48.000Z,"En este momento me encuentro con casi 60 empleados y empleadas de la DIAN, conversando sobre tributación y garantías laborales en un gobierno de la Colombia Humana.",,510,1.1K,6.4K,https://twitter.com/petrogustavo/status/1328469598824435720
Gustavo Petro,@petrogustavo,2020-11-16T21:50:49.000Z,"Empieza a configurarse otra tormenta en el Caribe y también afectará el Caribe colombiano.Quote Tweet
The Weather Channel
@weatherchannel
 · Nov 16, 2020
Another tropical cyclone could develop in the Caribbean over the next several days right behind Iota: https://weather.com/storms/hurricane/video/watching-another-tropical-disturbance-in-the-caribbean…",,136,360,986,https://twitter.com/petrogustavo/status/1328455508836093961
Gustavo Petro,@petrogustavo,2020-11-16T20:58:57.000Z,"En Cartagena hay que trasladar 26.000 familias que viven en riesgo. Significa rehacer la ciudad con un sentido de justicia social.

La politiquería local no se da cuenta de esta situación y la élite nacional solo le interesa proteger la ciudad histórica y la zona industrialQuote Tweet
elespectador
@elespectador
 · Nov 16, 2020
#Fotos Cerca de 100 familias afectadas por las inundaciones causadas por el huracán Iota se refugian hoy en un albergue instalado en el Coliseo de Combate de Cartagena. https://bit.ly/3pzstOd",,79,238,715,https://twitter.com/petrogustavo/status/1328442458242502659
Gustavo Petro,@petrogustavo,2020-11-16T20:01:03.000Z,"Volvimos a la tesis de responder a las emergencias después que se produce el daño y no a la política de disminuir el riesgo previniendo los daños.Quote Tweet
Noticias RCN
@NoticiasRCN
 · Nov 16, 2020
Este es el balance que deja la emergencia por el desbordamiento de una quebraba en Usme. La fuerte corriente generó afectaciones en varias viviendas del sector http://noticiasrcn.com",,70,246,746,https://twitter.com/petrogustavo/status/1328427886794190849
Gustavo Petro,@petrogustavo,2020-11-16T19:59:40.000Z,"El sistema de salud de Colombia ante el cambio climatico. El abandono estatal de un derecho fundamental de la ciudadaníaQuote Tweet
Soи Qυιи¢є Lєтяαѕ
@Son15Letras
 · Nov 15, 2020
Nuestro Sistema de Salud, en 20 segundos...

Lo triste es que no reaccionamos.",,74,542,1.4K,https://twitter.com/petrogustavo/status/1328427538880860161
Gustavo Petro,@petrogustavo,2020-11-16T14:58:48.000Z,"Prefirieron mantener el turismo en San Andrés que evacuar la población de Providencia. Su población hoy busca refugiarse en las cisternas de sus casas, el hospital y los albergues colapsaron.",,432,1.7K,6.9K,https://twitter.com/petrogustavo/status/1328351821442773003
Gustavo Petro,@petrogustavo,2020-11-16T14:33:58.000Z,"Cómo se financia el plan de adaptación y mitigación del cambio climático? A través del cambio de prioridades de inversión, quitándo subsidios a hidrocarburos, subiendo regalías, transformando el sistema pensional, con tasas carbono y estímulos a la empresa privada descarbonizada",,20,104,426,https://twitter.com/petrogustavo/status/1328345571132911616
Gustavo Petro,@petrogustavo,2020-11-16T14:28:37.000Z,El plan de adaptación al cambio climaticos liberando espacios del agua implica la generación de  centenares de miles de empleos en renovación urbana y adecuación de las riberas de ríos y quebradas.,,11,100,412,https://twitter.com/petrogustavo/status/1328344226099290113
Gustavo Petro,@petrogustavo,2020-11-16T14:17:21.000Z,"Simple Carlos. Si el directo productor de papá pudiera lavar, comprar bolsas plásticas y disminuir el tamaño del empaque implicaría elevar sus costos cuando el precio esta por debajo de los costos.

Esa bolsa es de un intermediario que compró en nada la papa al campesino.Quote Tweet
Carlos Amaya
@CarlosAmayaR
 · Nov 16, 2020
No, senador, no desinforme.
Que la papa esté lavada significa que el campesino hoy puede hacerlo porque, entre otras, en los últimos años se adquirieron lavadoras.

Que el campo de Boyacá esté lleno de nobleza no significa que no tenga  capacidad de producir con excelente calidad twitter.com/petrogustavo/s…",,257,715,3K,https://twitter.com/petrogustavo/status/1328341390301024256
Gustavo Petro,@petrogustavo,2020-11-16T14:10:27.000Z,"Han colapsado albergues en Providencia, no resistieron la fuerza del huracán.Quote Tweet
Ali Waked
@AliWkd
 · Nov 16, 2020
[1/2] Redes sociales indican que se establecieron primeros contactos con Providencia. Hospital y albergues severamente afectados. Providencia está ""devastada"". 

#SanAndresyProvidencia #SanAndres
Show this thread",,29,147,388,https://twitter.com/petrogustavo/status/1328339653330690050
Gustavo Petro,@petrogustavo,2020-11-16T14:02:22.000Z,"La descarbonizacion de nuestra economía implica proteger de importaciones la agricultura y la industria con tasas por emisión de gases efecto invernadero a las importaciones, esta medida dispará el empleo nacional.

Las ramas industriales y agrarias de eran ser limpias en carbono",,7,83,343,https://twitter.com/petrogustavo/status/1328337619160272896
Gustavo Petro,@petrogustavo,2020-11-16T14:00:18.000Z,"La electrificación del transporte que implica pasar a reconstruir la red férrea nacional, la transformación de troncales de buses rápidos por tranvías, los taxis eléctricos y la producción de vehículos eléctricos",,16,79,320,https://twitter.com/petrogustavo/status/1328337097468628997
Gustavo Petro,@petrogustavo,2020-11-16T13:58:30.000Z,"La decarbonizacion se basa en cinco elementos: paneles solares en los techos que reactiva la construcción de manera exponencial, la fibra óptica al hogar que es intensiva en puestos de trabajo, el conocimiento con infraestructura de educación superior, los abonos sin petroleo y",,5,74,287,https://twitter.com/petrogustavo/status/1328336645305856000
Gustavo Petro,@petrogustavo,2020-11-16T13:28:26.000Z,"En el programa de la Colombia Humana se concretiza un plan para adaptar a Colombia al cambio climático y para descarbonizar nuestra economía y aprovecharla cono fuente de generación de empleo productivo y riqueza.

La economía descarbonizada es una oportunidad de empleo y riqueza",,28,111,456,https://twitter.com/petrogustavo/status/1328329081625178115
Gustavo Petro,@petrogustavo,2020-11-16T13:24:49.000Z,"El plan verde que proponemos implica una reforma agraria para que campesinos dejen de vivir en riesgo en zonas del agua, implica cambiar la matriz a energética con la energía solar generada en casa, implica electrificar el transporte",,16,116,498,https://twitter.com/petrogustavo/status/1328328170479759360
Gustavo Petro,@petrogustavo,2020-11-16T13:23:11.000Z,"Ante la ferocidad del cambio climático Colombia debe adaptar a su territorio y su gente para conservar la vida, lo cual implica ordenar el territorio liberando los espacios del agua.

Debe ayudar a mitigar el cambio climatico dejando de depender del petróleo y el carbón",,6,69,341,https://twitter.com/petrogustavo/status/1328327759576363009
Gustavo Petro,@petrogustavo,2020-11-16T13:19:59.000Z,"Aunque usted no lo crea, es la emisión de gases efecto invernadero producido por la acumulación de capital en el mundo lo que produce huracanes más poderosos y continuos en el Caribe, olas invernales destructivas y sequías y hambrunas.

Desata los virus congelados",,16,91,381,https://twitter.com/petrogustavo/status/1328326954567798784
Gustavo Petro,@petrogustavo,2020-11-16T13:14:53.000Z,"Si no se frena el uso de hidrocombustibles en todo el planeta se producen efectos que nos pueden llevar en cualquier momento a efectos irreversibles y mortales, como la quema de la selva amazónica, el derretimiento de Groenlandia o la emisión inmensa y masiva de metano congelado",,14,94,402,https://twitter.com/petrogustavo/status/1328325669089124354
Gustavo Petro,@petrogustavo,2020-11-16T13:12:43.000Z,"El calentamiento global provoca un cambio drástico del ciclo del agua a escala planetaria que desata la crisis climática y pone en riesgo toda la vida del planeta.

La única solución es frenar el uso del petróleo, el carbón y el gas en todo el planeta y ya.",,17,95,503,https://twitter.com/petrogustavo/status/1328325126270676992
Gustavo Petro,@petrogustavo,2020-11-16T13:10:37.000Z,"Esta es una de las peores noticias que podría recibir la humanidad.

Gigantescas reservas congeladas de gas metano, 80 veces más poderoso que el CO2 para calentar el planeta, empiezan a salir a la atmósfera en el ártico siberiano.Un descubrimiento inquietante en el Ártico
Una destacable llamada telefónica por satélite del científico sueco Örjan Gustafsson (de la Universidad de Estocolmo) a sus colegas, a finales de octubre, describió sucintamente un descubrimiento
sinpermiso.info",,137,893,1.8K,https://twitter.com/petrogustavo/status/1328324595280191488
Gustavo Petro,@petrogustavo,2020-11-16T12:56:51.000Z,"Muy bien. Por este camino de investigación que acoge el problema mundial del cambio climatico, el MOIR podría llegar a descubrir que Colombia necesita una reforma agraria precisamente para no destruir la selva amazónicaQuote Tweet
Jorge Enrique Robledo
@JERobledo
 · Nov 16, 2020
La deforestación es el mayor aporte de Colombia al problema de los gases de efecto invernadero (GEI) que provocan el calentamiento global, por la reducción del área de los sumideros de carbono.
(Este martes debatiré este tema en la Comisión Quinta) https://eltiempo.com/vida/medio-ambiente/amazonas-deforestacion-de-colombia-es-peor-que-la-de-brasil-549225…",,26,221,978,https://twitter.com/petrogustavo/status/1328321133419094016
Gustavo Petro,@petrogustavo,2020-11-16T12:18:13.000Z,"La expansión de los virus y las grandes ganaderías y monocultivos.

Es necesario introducir diversidad en las ganaderías y plantaciones para disminuir la frecuencia de los virus.

El análisis del científico Wallace.Rob Wallace: “Las vacunas pueden ayudar, pero hay que intervenir para que la covid-19 no sea...
Biólogo evolutivo, ecólogo e investigador en la Universidad de Minnesotta, Rob Wallace ha publicado Grandes granjas, grandes gripes en España y Dead Epidemiologists en Estados Unidos.
elsaltodiario.com",,14,153,355,https://twitter.com/petrogustavo/status/1328311409126600704
Gustavo Petro,@petrogustavo,2020-11-16T12:00:10.000Z,"El huracán en categoría tres y sobre San Andrés y Providencia. Hubo evacuación? No. Existió algún plan ante la crisis climática? No. Se reparó el hospital? No.Quote Tweet
J #SOSColombiaDDHH
@JUANCAELBROKY
 · Nov 16, 2020
Rezar o enviarle energía a los habitantes de San Andres y Providencia, ante el Huracán IOTA, que está en categoría 3, ya que el Gobierno Duque NO HIZO NADA PARA PROTEGER A LOS HABITANTES.
Van vientos de 205 kilómetros por hora. Está a 73 km de Providencia y 151 km de San Andrés.",,518,1.2K,3.7K,https://twitter.com/petrogustavo/status/1328306867454488581
Gustavo Petro,@petrogustavo,2020-11-16T11:51:15.000Z,"Alias ""Toto"", socio santandereano y amigo íntimo de alias ""el Ñeñe"", simulaba ser ganadero mientras construía una red de lavado de activos también estuvo  en la campaña de Duque.

El traquetismo nacional dio todo su apoyo a Duque a la presidenciaQuote Tweet
𝙅𝙤𝙧𝙜𝙚
@jorgeprotesta
 · Nov 16, 2020
Esa red de narcoganaderos es inmensa, donde su jefe mayor debe ser Lafaurie, capturaron a 10 pero los dejaron libres, mejor dicho les dijeron; ""váyanse y sepan hacer sus negocios""",,151,1.6K,3.6K,https://twitter.com/petrogustavo/status/1328304624391041029
Gustavo Petro,@petrogustavo,2020-11-16T03:04:35.000Z,"Atentado contra toda la familia de la concejal Eneriet Penna de Puerto Guzmán, Putumayo. Ella no sobrevivió ni su esposo, sus dos hijos, heridos.Quote Tweet
Análisis Urbano
@AnalisisUrbano
 · Nov 15, 2020
#ATENCIÓN  #EstoNoPara | #ContinúaLaMatanza | #Putumayo | Atentaron contra la familia de Eneriet Penna, concejal de Puerto Guzman.
Nos informan que al parecer no sobrevio al ataque, su esposo tambien fue asesinado en el mismo hecho y dos de sus hijos habrían quedado heridos.",,55,861,1.2K,https://twitter.com/petrogustavo/status/1328172084690898951
Gustavo Petro,@petrogustavo,2020-11-16T02:36:32.000Z,"Cuando la papa está lavada y en bolsa plástica, es señal que es papa de intermediarios y no la que vende directamente el campesino.

Los intermediarios de la papa están con el actual gobernador de Boyacá.",,1.9K,2.3K,9.7K,https://twitter.com/petrogustavo/status/1328165023714332673
Gustavo Petro,@petrogustavo,2020-11-16T00:04:53.000Z,"Estoy en vivo con 
@gustavobolivar
 en la lectura de las columnas, hoy nos acompaña la periodista 
@zuluagacamila
 #CamilaEnLosGustavos2:15:40
17.8K viewers
Gustavo Petro
@petrogustavo
Estoy en vivo con @gustavobolivar en la lectura de las columnas, hoy nos acompaña la periodista @zuluagacamila #CamilaEnLosGustavos
pscp.tv",,62,256,846,https://twitter.com/petrogustavo/status/1328126861340073984
Gustavo Petro,@petrogustavo,2020-11-15T22:50:13.000Z,"Conocí a Lara Parada en el esfuerzo de coordinar los movimientos regionales que luchábamos, él en Barrancabermeja y yo en Zipaquirá, contra el bipartidismo y por la construcción de una alternativa política.

Aquí su historiaQuote Tweet
Mónica Lara
@RayodeLuna9
 · Nov 14, 2020
Hoy hace 35 años fue asesinado Ricardo Lara Parada: co-fundador del ELN y quien llegó  a ser segundo al mando de esta organización guerrillera.         

Abro hilo 
Show this thread",,40,90,320,https://twitter.com/petrogustavo/status/1328108071034490887
Gustavo Petro,@petrogustavo,2020-11-15T22:34:20.000Z,"¿Qué políticas son las que hacen peor la vida de las mujeres?

Hacia una agenda feminista de la Colombia Humana.La investigadora que derriba las barreras en torno a la teoría feminista: ""Es una pena idolatrar a...
Silvia López dirige una colección de libros que trata de guiar en las principales claves del pensamiento de autoras feministas y abrir así la puerta a entenderlas. ""No se trata de hacer santas laicas...
m.publico.es",,32,129,361,https://twitter.com/petrogustavo/status/1328104070377332736
Gustavo Petro,@petrogustavo,2020-11-15T22:23:13.000Z,"Bienvenida la aspiración presidencial de 
@AlexLopezMaya
, dirigente obrero y parlamentario del Polo.Quote Tweet
Alexander López Maya
@AlexLopezMaya
 · Nov 14, 2020
Senador Alexander López, nuevo candidato presidencial del Polo https://eltiempo.com/politica/partidos-politicos/elecciones-senador-alexander-lopez-candidato-presidencial-del-polo-549086…",,70,432,3K,https://twitter.com/petrogustavo/status/1328101275477667841
Gustavo Petro,@petrogustavo,2020-11-15T22:01:51.000Z,"Indudablemente hay que renegociar los TLC para proteger la producción nacional y centrar el esfuerzo en la agricultura y la industria y no en la extracción

Acojo la idea de un descuento en impuesto de renta para la empresa que exporte.Colombia necesita un cambio en los TLC: Mayer
El empresario Jimmy Mayer, fundador del grupo Sanford, dice que el país no va por buen camino.
eltiempo.com",,33,238,751,https://twitter.com/petrogustavo/status/1328095899722113029
Gustavo Petro,@petrogustavo,2020-11-15T21:28:26.000Z,"Excelente análisis sobre la crisis de la papa en Colombia, hecho por 
@CesarPachonAgro
 campesino y congresista del Mais y Colombia Humana.

Duque debe frenar con tasas carbono la importación de papa y otros alimentos que podemos producir en ColombiaQuote Tweet
César Pachón
@CesarPachonAgro
 · Nov 10, 2020
Lo que pidieron. #HILO para explicar la crisis Papera y las medidas que debe tomar el gobierno de manera #URGENTE 
Primer dato: Hay más de 90 mil productores de papa en todo el país. Concentrados principalmente en Boyacá, Cundinamarca y Nariño. Ellos son los más golpeados hoy.
Show this thread",,23,238,634,https://twitter.com/petrogustavo/status/1328087487424720897
Gustavo Petro,@petrogustavo,2020-11-15T21:19:23.000Z,"Insultos como este nos dicen que trabajamos en lo justo.Quote Tweet
carlos martinezv
@cdmvilla
 · Nov 15, 2020
Replying to @ELTIEMPO
Que es lo qué pasa con este lenguaje sicarial !
Que a pesar de ver matanza tras masacre de prójimos y prójimas.
Corrupción,
No hemos podido derribar a este sátrapa y a su satrapia 
@Juanaafanador1 
@luisrodevia 
@LuchoJacobsen 
@LuisGPerezCasas 
@AUGUSTOOCAMPO 
@GNavasTalero",,318,720,2.5K,https://twitter.com/petrogustavo/status/1328085209221390338
Gustavo Petro,@petrogustavo,2020-11-15T21:03:30.000Z,"Bajo la figura de Sergio Arboleda se educa hoy, una élite de abogados y abogadas.

El derecho bajo el nombre de un esclavista militante.",,87,314,1.2K,https://twitter.com/petrogustavo/status/1328081212494278658
Gustavo Petro,@petrogustavo,2020-11-15T19:53:17.000Z,"Despues de dos muertos y 70 heridos, 13 ministros renuncian en Perú.

El pueblo se ha levantado exigiendo democracia.Quote Tweet
Ana Teresa Bernal
@anateresabernal
 · Nov 15, 2020
Dos muertos, 70 heridos, 13 Ministros renuncian. Congreso Peruano amenaza destituir al Presidente Merino.
 Perú reclama un país luego de 20 años de abandono, de despojo, de una derecha enquistada y corrupta en el poder.",,89,480,1.9K,https://twitter.com/petrogustavo/status/1328063543611154435
Gustavo Petro,@petrogustavo,2020-11-15T16:23:48.000Z,"Se está derrumbando la dictadura peruana ante el empuje de la movilización popular.Quote Tweet
©halecos Amarillosᴳᴸᴼᴮᴬᴸ ʷAͤNͣOͬNͤYˡMͤOᵍUͥSͦⁿ
@ChalecosAmarill
 · Nov 15, 2020
En #Peru  una entrevista al Primer Ministro,, ignora cuantos ministros han dimitido y afirma que desconoce el paradero del Presidente Merino. ""Estoy llamando al Presidente no sé en qué estará"". 

#MerinoAsesino #PeruvianLivesMatter
https://twitter.com/Renzo__M/status/1327857870973640704/video/1…",,104,513,2.1K,https://twitter.com/petrogustavo/status/1328010823642607616
Gustavo Petro,@petrogustavo,2020-11-15T14:08:38.000Z,"Hoy a las 7 p.m. comentaremos mi columna de hoy: Política sin propósitos.Política Sin Propósitos - Cuarto de Hora
Por Gustavo Petro Hace varios meses Humberto de La Calle escribió varias columnas hablando de la necesidad de un pacto para Colombia. Pocos nos expresamos...
cuartodehora.com",,51,316,927,https://twitter.com/petrogustavo/status/1327976809712017408
Gustavo Petro,@petrogustavo,2020-11-15T14:07:47.000Z,"La pena de muerte que existe en Colombia. 

En plena capital de Colombia y sus alrededores, el estado ha matado 46 ciudadanos y ciudadanas, la mayoría jóvenes, en tres masacres.

Hoy comentaremos esta columna de Gustavo Bolívar a las 7 pm en este medio.PENA DE MUERTE EN COLOMBIA - Cuarto de Hora
Todo parece indicar que esta purga, este todo vale, esta represión inhumana, este gobernar bajo terror, durará dos años más
cuartodehora.com",,60,354,963,https://twitter.com/petrogustavo/status/1327976592929300481
Gustavo Petro,@petrogustavo,2020-11-15T13:03:21.000Z,"No soy uribista, y parte de lo que sucede allí es precisamente por ese tipo de proyecto político, pero le ayudo amigo Trellez.

Chocó necesita hoy del gobierno y de la sociedad colombiana.Quote Tweet
Jhon Jairo Trellez
@jairo_trellez
 · Nov 14, 2020
Buenos días familia Uribista este es el municipio de lloró parte de mi departamento chocó amaneció así ayúdenme con un RT aver si el gobierno le pone atención @RevistaSemana @lcvelez @CGurisattiNTN24",,187,1.1K,4.9K,https://twitter.com/petrogustavo/status/1327960379570466818
Gustavo Petro,@petrogustavo,2020-11-14T19:53:44.000Z,"Flora Tristán, feminista y luchadora social. Nunca separó la lucha por la igualdad de género de la emancipación de la clase trabajadora.Quote Tweet
Rosa Moreno
@ismene2
 · Nov 14, 2020
Ve, el 14 de noviembre de 1944 entregó su espíritu la mujer que, antes que Marx y Engel habló sobre la emancipación del proletariado. Suya es la famosa frase  ""Proletarios del mundo uníos"" Precursora del feminismo moderno. Claro, jamás hubiera dicho ""todes"", eso sí.",,39,204,711,https://twitter.com/petrogustavo/status/1327701266546483200
Gustavo Petro,@petrogustavo,2020-11-14T19:51:35.000Z,"¿Se preguntará el pais porque la única vacuna en América Latina contra el covid que pasa a fase III es hecha en Cuba de acuerdo a la OMS?

No es por el comunismo, es por privilegiar la educación pública y la investigación, por hacer de la salud un derecho

Váyase para Cuba, diránQuote Tweet
EL MUNDO
@elmundoes
 · Nov 13, 2020
Cuba desarrolla 'soberana', su propia vacuna contra el coronavirus.

Es la única vacuna de América Latina reconocida por la Organización Mundial de la Salud.
0:27
470.2K views",,424,1.6K,5.9K,https://twitter.com/petrogustavo/status/1327700728329228289
Gustavo Petro,@petrogustavo,2020-11-14T19:45:26.000Z,"Le solicitaría a Ramiro que en la tragedia de la papa, dejen de priorizar los intermediarios amigos. Que sean las asociaciones campesinas directas las que puedan llevar su papa a BogotáQuote Tweet
Ramiro Barragán
@RamiroBarraganA
 · Nov 14, 2020
Todos los bogotanos y habitantes que viven en la capital del país están invitados a comprar papa de la mejor calidad, producida por nuestros campesinos y sin intermediarios. 

Pueden hacer sus pedidos en http://mercadoscampesinos.gov.co o al 369 37 57.

¡Adquieran #LaBuenaPapa!",,29,201,888,https://twitter.com/petrogustavo/status/1327699179762757639
Gustavo Petro,@petrogustavo,2020-11-14T19:18:48.000Z,"Cartagena bajo el agua.

El plan de adaptación contra el cambio climático hecho por la cámara de comercio solo salva la zona industrial y la histórica

Primero deben reubicarse 26.000 familias en alto riesgo: significa construir una nueva Cartagena más igualitaria y sin pobreza.",,135,449,1.6K,https://twitter.com/petrogustavo/status/1327692476484816899
Gustavo Petro,@petrogustavo,2020-11-14T19:09:51.000Z,"El gobierno nacional debe ordenar la suspensión definitiva de vertimiento del agua del río Bogotá en la represa del Muña. A Emgesa hay que ordenarle que reemplace la energía generada al elevar el nivel del río Bogotá, por granjas solares.Quote Tweet
BluRadio Colombia
@BluRadioCo
 · Nov 14, 2020
Ante incremento de precipitaciones en Cundinamarca, dan apertura de compuertas de Alicachín, Bogotá https://bit.ly/2Uw51Tu #VocesySonidos",,37,174,481,https://twitter.com/petrogustavo/status/1327690223933853696
Gustavo Petro,@petrogustavo,2020-11-14T19:05:10.000Z,"SOS Chocó.

Se han desatado en el mundo las nuevas esclavitudes. El éxodo, los desplazamientos motivados por el cambio climático y la violencia, arrasa primero con los.pueblos excluidos.

El invierno del 2011 costó 19 billones de pesos y aún no hemos aprendido.",,40,316,911,https://twitter.com/petrogustavo/status/1327689047200976898
Gustavo Petro,@petrogustavo,2020-11-14T18:57:47.000Z,"SOS Chocó.

Chocó esta bajo el agua. La depredación de las riberas de los ríos por la minería, la pandemia, la violencia y ahora la inundación.

Es hora del Poder Negro. De la entrega real del territorio a las comunidades negras e indígenas para su propia concepción de desarrolloQuote Tweet
Leyner Palacios A
@PalaciosLeyner
 · Nov 14, 2020
Pandemia, guerra, corrupción y ahora esto. Lamentable el sufrimiento de la gente.@MabelLaraNews @LuisGMurillo @LUISEROLAVE @SaraTufanoZ @AdrianaLucia @VerdadPacifico @FranciscoDeRoux @FranciaMarquezM @CaracolRadio @NoticiasRCN @LosDanielesOp @EEopinion @ELTIEMPO @Contagioradio1",,26,296,677,https://twitter.com/petrogustavo/status/1327687185999474688
Gustavo Petro,@petrogustavo,2020-11-14T15:29:37.000Z,"Los derechos individuales, frente al estado y frente a los poderes económicos no son antagónicos frente a los derechos de la sociedad que solo pueden existir con la apropiación pública del estado.

Este es el puente entre liberalismo y progresismo.",,16,60,211,https://twitter.com/petrogustavo/status/1327634799079600128
Gustavo Petro,@petrogustavo,2020-11-14T15:26:03.000Z,"Le dijimos a Cartagena en la campaña presidencial que su territorio sería afectado gravemente por el cambio climático, que el ordenamiento territorial implica adaptar a la ciudad y eso era una oportunidad de  superación de la pobreza con la reubicación de 26.000 familias.Quote Tweet
Noticias RCN
@NoticiasRCN
 · Nov 14, 2020
Alerta en el Caribe colombiano por tormenta tropical Iota. En Cartagena ya se reportan al menos 12 barrios inundados https://noticias.canalrcn.com/nacional/alerta-en-el-caribe-colombiano-por-tormenta-tropical-iota-365685…",,561,954,2.1K,https://twitter.com/petrogustavo/status/1327633903943897088
Gustavo Petro,@petrogustavo,2020-11-14T15:20:46.000Z,"La libertad del individuo ante el Estado conduce a estados raquíticos espectadores de una inmensa desigualdad social, o la libertad de una sociedad para apropiarse del estado y conducirlo a construir igualdad, base de la libertad real.",,23,67,225,https://twitter.com/petrogustavo/status/1327632575859449858
Gustavo Petro,@petrogustavo,2020-11-14T15:18:45.000Z,La libertad es la defensa del individuo ante el Estado o es la apropiación del Estado por una sociedad que quiere ser autónoma?,,5,32,138,https://twitter.com/petrogustavo/status/1327632067795038208
Gustavo Petro,@petrogustavo,2020-11-14T15:17:41.000Z,Los derechos de la gente los garantiza el mercado o los movimientos sociales surgen como lucha de la gente para garantizar derechos que el mercado degrada?,,4,25,131,https://twitter.com/petrogustavo/status/1327631797887361024
Gustavo Petro,@petrogustavo,2020-11-14T15:16:27.000Z,"Una lectura para considerar la propuesta de un pacto nacional.

La idea de Humberto de la Calle, que olvidó Humberto, por andar detrás de Fajardo.

Una sociedad de mercado o con mercado? Decía Karl Polanyi.
 https://m.elmostrador.cl/noticias/opinion/columnas/2020/11/14/momento-polanyiano-y-la-necesidad-de-redescubrir-la-libertad-en-el-proceso-constituyente/amp/?__twitter_impression=true…",,26,172,615,https://twitter.com/petrogustavo/status/1327631487198519298
Gustavo Petro,@petrogustavo,2020-11-14T14:41:40.000Z,"Chocó se inunda.

La navegabilidad del río Atrato pondría a Quibdó frente al mundo, y quien lo dijera, con un ferrocarril moderno, pondría a Medellín casi como una ciudad costera. 

La ceguera de darle poder al pueblo negro, inhibe la prosperidad.Quote Tweet
Comunidades Negras
@ComunidadesAfro
 · Nov 14, 2020
Así como amaneció Lloró - Chocó,  amanecieron muchas comunidades de las riveras del río San Juan y el Atrato. Necesitamos una pronta respuesta a la emergencia por parte de @infopresidencia @IvanDuque @GobChoco
0:06
86.8K views",,74,386,1K,https://twitter.com/petrogustavo/status/1327622733518213121
Gustavo Petro,@petrogustavo,2020-11-14T14:31:13.000Z,"Jesucristo jamás hubiera organizado paramilitares, jamás hubiera encubierto narcotraficantes, jamás hubiera confundido la política del amor con permitir masacres.",,2.2K,4.5K,20K,https://twitter.com/petrogustavo/status/1327620102418788357
Gustavo Petro,@petrogustavo,2020-11-14T14:29:52.000Z,"Mientras el gobierno no implemente una política de soberanía alimentaria, le corresponde a la sociedaď dejar de comprar productos alimenticios importados

Si queremos reactivar la economía, por lo menos mientras dure la pandemia, compremos en la tienda productos nacionales.",,56,367,1.4K,https://twitter.com/petrogustavo/status/1327619762956996611
Gustavo Petro,@petrogustavo,2020-11-14T14:27:28.000Z,"Es el gobierno quien debería comprar la papa de los campesinos y otras cosechas para ponerla en venta en dispensarios populares; ponerle tasas a las importaciones de alimentos; ponerle un subsidio al mercado de alimentos

Populismo? No. Se llama reactivación económica.",,220,1.2K,4.7K,https://twitter.com/petrogustavo/status/1327619161720287233
Gustavo Petro,@petrogustavo,2020-11-14T11:42:29.000Z,"Importan fascistas. Dice el progresismo español acerca de Néstor Humberto Martínez.Quote Tweet
Juan Carlos Monedero
@MonederoJC
 · Nov 14, 2020
La brutal derrota de la derecha en Bolivia, Chile y Estados Unidos, sumados a México y Argentina, lleva a la internacional conservadora, dirigida por Aznar, a reforzar su capacidad de influencia desde España, con epicentro en Madrid. Importando fascistas. https://laultimahora.es/recaen-sospechas-sobre-el-nuevo-embajador-de-colombia-la-finalidad-del-nombramiento-seria-ayudar-a-leopoldo-lopez…",,35,495,1.4K,https://twitter.com/petrogustavo/status/1327577642208473088
Gustavo Petro,@petrogustavo,2020-11-14T11:40:52.000Z,"Que la mujer se empodere en la Colombia Humana para transformar la sociedad hacia la justicia social y la equidad.

Buscamos una democracia multicolor.Quote Tweet
Sebastián Tobón
@SebasTobn
 · Nov 13, 2020
Esto es importantísimo para la @ColombiaHumana_. La creación por parte de las mismas bases del movimiento de un protocolo contra la violencia de género debe ser un tema central en lo venidero. Invitados tod@s mañana.",,93,302,1K,https://twitter.com/petrogustavo/status/1327577233955885056
